	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
1	439577	CC(CCC=C(C)C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	(3S,8S,9S,10R,13R,14S,17R)-10,13-dimethyl-17-[(2R)-6-methylhept-5-en-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol	"AAADcfB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYIAAAAAAAGCAAAAAGgAACAAADxSggAICAAAAAgCA
AiBCAAAAAAAgAAAACAAAAAgAEAIAAQAAQAAEwAAIAAOAwPAPgAAAAAAAAADAAAQAACAAAQAACAAA
AA=="	Desmosterol
0	92113	CC(C)C(=C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	(3S,8S,9S,10R,13R,14S,17R)-10,13-dimethyl-17-[(2R)-6-methyl-5-methylideneheptan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol	"AAADcfB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYIAAAAAAAGCAAAAAGgAACAAADxSggAICAAAAAgCA
AiBCAAAAAAAgAAAACAAAAAgAEAIAAQAAQAAEwAAIAAOAwPAPgAAAAAAAAADAAAQAACAAAQAACAAA
AA=="	24-Methylenecholesterol
0	12795736	CC=C(CCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C)C(C)C	(3S,5S,9R,10S,13R,14R,17R)-10,13-dimethyl-17-[(Z,2R)-5-propan-2-ylhept-5-en-2-yl]-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol	"AAADcfB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYIAAAAAAAGCAAAAAGgAACAAADxSggAICAAAAAgCA
AiBCAAAAAAAgAAAACAAAAAgAEAIAAQAAQAAEgAAIAAOAwPAPgAAAAAAAAADAAAYAACAAAQAACAAA
AA=="	delta7-Avenasterol
0	11090531	CC(C)C(=C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C	(3S,9S,10R,13R,14R,17R)-10,13-dimethyl-17-[(E,2R)-6-methyl-5-methylidenehept-3-en-2-yl]-2,3,4,9,11,12,14,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-3-ol	"AAADcfB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYIAAAAAAAGCAAAAAGgAACAAADxSggAICAAAAAgCA
AiBCAAAAAAAgAAAICAAAAAgIEAIAAQAAQAAEwAAIgAOAwPAPgAAAAAAAAADAAAQAACAAAQAACAAA
AA=="	Ergosta-5,7,22,24(28)-tetraen-3beta-ol
0	5281326	CC=C(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C	(3S,8S,9S,10R,13R,14S,17R)-10,13-dimethyl-17-[(Z,2R)-5-propan-2-ylhept-5-en-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol	"AAADcfB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYIAAAAAAAGCAAAAAGgAACAAADxSggAICAAAAAgCA
AiBCAAAAAAAgAAAACAAAAAgAEAIAAQAAQAAEwAAIAAOAwPAPgAAAAAAAAADAAAQAACAAAQAACAAA
AA=="	Fucosterol
0	15394	CCC(=O)C=C	pent-1-en-3-one	"AAADccBgIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACASAgAACAAAAAACI
AKBSAAAAAAAgAAAIAAEAAEgAAAAAAAAAAAAAgAAAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Ethyl vinyl ketone
0	5365811	CCC(=O)C=CC	(E)-hex-4-en-3-one	"AAADccBgIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACASAgAACAAAAAACI
AKBSAAAAAAAgAAAICAEAAEgAAAAAAQAAAAAAgAAIAYIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	4-Hexen-3-one
0	447466	CC=CC=O	(E)-but-2-enal	"AAADcYBgIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACACggAICAAAAAACI
AChSgAAAAAAAAAAICAAAAEAAAAAAAQAAAAAAAAAAAYAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Crotonaldehyde
0	7847	C=CC=O	prop-2-enal	"AAADcYBAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACACggAIAAAAAAACI
AChSgAAAAAAAAAAIAAAAAEAAAAAAAQAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Acrolein
0	637920	CC=CC(=O)C	(E)-pent-3-en-2-one	"AAADccBgIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACASAgAACAAAAAACI
AKBSAAAAAAAgAAAICAAAAEgAAAAAAQAAAAAAAAAIAYIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	3-Penten-2-one
0	122706303	CC1C(C2=NC1=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C6C(=C2C(=C6[O-])C(=O)OC)[N-]5)C)C=C)C)C=C)C)CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C.[Mg+2]	magnesium;(21S,22S)-11,16-bis(ethenyl)-3-methoxycarbonyl-12,17,21,26-tetramethyl-22-[3-oxo-3-[(E,7R,11R)-3,7,11,15-tetramethylhexadec-2-enoxy]propyl]-23,25-diaza-7,24-diazanidahexacyclo[18.2.1.15,8.110,13.115,18.02,6]hexacosa-1(23),2(6),3,5(26),8,10(25),11,13,15,17,19-undecaen-4-olate	"AAADcfB/uAAAACAAAAAAAAAAAAAAAWIECBAgQIEAAAAQAECBgAAAHgAAAAAADQyhngICiJIIFACo
AyTyTACCgCAhIiAImCEwRNgIJHLAsZGGEAhmwADI6QeYyPCOgAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Chlorophyll a2
0	443431	CC1C(C2=C3C(C(=O)C4=C3[N-]C(=C4C)C=C5C(=C(C(=N5)C=C6C(=C(C(=CC1=N2)[N-]6)C)C=C)C)C=C)C(=O)OC)CCC(=O)O.[Mg+2]	magnesium;3-[(3R,21S,22S)-11,16-bis(ethenyl)-3-methoxycarbonyl-12,17,21,26-tetramethyl-4-oxo-23,25-diaza-7,24-diazanidahexacyclo[18.2.1.15,8.110,13.115,18.02,6]hexacosa-1,5,8(26),9,11,13(25),14,16,18,20(23)-decaen-22-yl]propanoic acid	"AAADcfB/uAAAACAAAAAAAAAAAAAAAeIECBAAAAAAAAAWAACBgAAAHgAACAAADQyBngICiJIIFgCo
A6TyTACCgCAlAiAImCEwRNgIIH7IlJGEQYhk4ADIyUe82fOegAAAAAAAAAAAAAAAAAAAASAAAQAA
AA=="	Divinyl chlorophyllide a
0	5280516	CC1(C(C2=CC3=NC(=CC4=C(C(=C(N4)CC5=C(C(=C(N5)C=C1N2)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O)C(C3(C)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O	3-[(1Z,2S,3S,4Z,15Z,17S,18S)-8,12,17-tris(2-carboxyethyl)-3,7,13,18-tetrakis(carboxymethyl)-3,18-dimethyl-2,10,17,21,22,23-hexahydroporphyrin-2-yl]propanoic acid	"AAADcfB/vgAAAAAAAAAAAAAAAAAAAWLFiAAAAAAAAAAAAAAB4AAAHgAQCAAADwiBngACiJLJkgCo
AyTyTACCgCAhAiAAmSEwRJgIIHLA1ZGEYAhk0AHIyAe82fOfgAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Precorrin-2
1	25245988	CC1(C(C2=CC3=NC(=CC4=C(C(=C(N4)CC5=C(C(=C(N5)C=C1N2)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O)C(C3(C)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O	3-[(2S,3S,4Z,15Z,17S,18S)-8,12,17-tris(2-carboxyethyl)-3,7,13,18-tetrakis(carboxymethyl)-3,18-dimethyl-2,10,17,21,22,23-hexahydroporphyrin-2-yl]propanoic acid	"AAADcfB/vgAAAAAAAAAAAAAAAAAAAWLFiAAAAAAAAAAAAAAB4AAAHgAQCAAADwiBngACiJLJkgCo
AyTyTACCgCAhAiAAmSEwRJgIIHLA1ZGEYAhk0AHIyAe82fOfgAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	3-[(2S,3S,4Z,15Z,17S,18S)-8,12,17-tris(2-carboxyethyl)-3,7,13,18-tetrakis(carboxymethyl)-3,18-dimethyl-2,10,17,21,22,23-hexahydroporphyrin-2-yl]propanoic acid
0	12318031	C1C(C(OC2=CC=CC=C21)C3=CC=CC=C3)O	(2R,3R)-2-phenyl-3,4-dihydro-2H-chromen-3-ol	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAA0YIAAAAAAAACRQAAAGgAACAAADBSgmAIwBoAABgCA
AiBCAAACCAAgIAAIiAAGCIgNNiKEMRqCeCCkwBELqAfAwOAOAAAAAAAIAAAAAAAAABAAAAAAAAAA
AA=="	3-Flavanol, cis-
0	440832	C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O	2-(4-hydroxyphenyl)chromenylium-3,5,7-triol	"AAADccBwOAAAAAAAAAAAAAAAAAAAAAAAAAA0YIAAAAAAAACR9AAAGgAACAAADASAmAAwBsAABkCI
AqBSAAICCAAkIAAIiAFGiMgNJzaGNRqCeWOl4BULuYfK7OzOIAAACAAIAABAAAAQABAAAAAAAAAA
AA=="	Pelargonidin
1	67249	C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O.[Cl-]	2-(4-hydroxyphenyl)chromenylium-3,5,7-triol;chloride	"AAADccBwOAAEAAAAAAAAAAAAAAAAAAAAAAA0YIAAAAAAAACR9AAAGgAACAAADASAmAAwBsAABkCI
AqBSAAICCAAkIAAIiAFGiMgNJzaGNRqCeWOl4BULuYfK7OzOIAAACAAIAABAAAAQABAAAAAAAAAA
AA=="	Pelargonidin chloride
0	439319	C1=CC(C=CC1O)(CC(C(=O)O)N)C(=O)O	1-[(2S)-2-amino-2-carboxyethyl]-4-hydroxycyclohexa-2,5-diene-1-carboxylic acid	"AAADccByOAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAHgAQCAAADjzhgAYACABAAgCI
ACDSCAAAAAAgAAAICIGAAAgCFBIAgQAAUAAE0AAIEAKsJgANAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	L-Arogenic acid
1	25244469	C1=CC(C=CC1O)(CC(C(=O)[O-])[NH3+])C(=O)[O-]	1-[(2S)-2-azaniumyl-2-carboxylatoethyl]-4-hydroxycyclohexa-2,5-diene-1-carboxylate	"AAADccByOAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAHgAQCAAADjzhgAYACABAAgCI
ACDSCAAAAAAgAAAICIGAAAgCFBIAgQAAEAAE0AAIEAKsJgANAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	L-Arogenate
0	442495	CC1CCC(=C(C)C)C(=O)C1	(5R)-5-methyl-2-propan-2-ylidenecyclohexan-1-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAAAAAAAGgAAAAAADQSAgAACAAAAAACI
AoBQAAAAAAAgAAAACAEAAEgAABIAAAAAAAAAgAAIAQMIiAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Pulegone
0	86008823	CC1=CC(=O)CC(C1C=O)(C)C	2,6,6-trimethyl-4-oxocyclohex-2-ene-1-carbaldehyde	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAGgAAAAAADwSggAICAAAAAACI
AqhSgAAAAAAgAAAACAEAAEgAABIAAQAAAAAAgAAIAQMIigAvgAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2,6,6-Trimethyl-4-oxo-2-cyclohexen-1-carbaldehyde
0	6544	CC1=CC(=O)CC(C1)(C)C	3,5,5-trimethylcyclohex-2-en-1-one	"AAADccBwIAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAGgAAAAAADgSAgAACAAAAAACI
AqBSAAAAAAAgAAAACAEAAEgAABIAAQAAAAAAgAAIAQMIiAAPAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Isophorone
0	14291	CC1CC(=CC(=O)C1)C	3,5-dimethylcyclohex-2-en-1-one	"AAADccBwIAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAGgAAAAAADQSAgAACAAAAAACI
AqBSAAAAAAAgAAAACAEAAEgAABIAAQAAAAAAgAAIAQMIiAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	3,5-Dimethyl-2-cyclohexen-1-one
0	79036	CC1=CC(=O)C(CC1)C(=C)C	3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-one	"AAADccBwIAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAGgAAAAAADQSAgAACAAAAAACI
AqBSAAAAAAAgAAAACAEAAEgAABIAAQAAAAAAgAAIAQMIiAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Isopiperitenone
1	439733	CC1=CC(=O)C(CC1)C(=C)C	(6R)-3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-one	"AAADccBwIAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAGgAAAAAADQSAgAACAAAAAACI
AqBSAAAAAAAgAAAACAEAAEgAABIAAQAAAAAAgAAIAQMIiAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(-)-Isopiperitenone
0	6987	CC1=CC(=O)C(CC1)C(C)C	3-methyl-6-propan-2-ylcyclohex-2-en-1-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAGgAAAAAADQSAgAACAAAAAACI
AqBSAAAAAAAgAAAACAEAAEgAABIAAQAAAAAAgAAIAQMIiEAOgAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Piperitone
0	447277	CC(=CCCC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C)C	phosphono [(2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraenyl] hydrogen phosphate	"AAADcfB4OAMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACCAADACggAICAAAAARCA
QiBCAIAAAAAgAAAACAAAAAgABAIAAQAAEAAAgAAIAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Geranylgeranyl diphosphate
0	9543026	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=C)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] prop-2-enethioate	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH8L/MFxio
QSdzdIKAgC0RELAJUKFoVFCDWBpAyEAeRAgPFgLzAKDyMAIJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Acryloyl-CoA
0	46173358	CCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O	[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-2-[[[[(3R)-3-hydroxy-2,2-dimethyl-4-[[3-[2-[(E)-oct-2-enoyl]sulfanylethylamino]-3-oxopropyl]amino]-4-oxobutoxy]-oxidophosphoryl]oxy-oxidophosphoryl]oxymethyl]oxolan-3-yl] phosphate	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH8L/MFxio
QSdzdIKAgC0xELAJWKFoVFiDWBpAyUAeRAgPlgL7AaPyMAIJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(2E)-Octenoyl-CoA
0	5497197	CCCCCC=CC(=O)NCCS	(E)-N-(2-sulfanylethyl)oct-2-enamide	"AAADceByIABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgQQAAAACADFwASCAALAAASI
ACFSEACAAAAgAAAICIAIAEgAAAIAAQAAAAAAlgCIAYMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-octenamide, N-(2-mercaptoethyl)-, (2E)-
0	5497143	CC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (E)-but-2-enethioate	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH8L/MFxio
QSdzdIKAgC0RELAJWKFoVFCDWBpAyUAeRAgPFgLzAaDyMAIJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	crotonoyl-CoA
0	25271599	CCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (E)-hexadec-2-enethioate	"AAADcfB/vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH8L/MFxio
QSdzdIKAgC0xELAJWKFoVFiDWBpAyUAeRAgPlgL7AaPysIIJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(E)-hexadec-2-enoyl-CoA
1	46173176	CCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O	[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-2-[[[[(3R)-4-[[3-[2-[(E)-hexadec-2-enoyl]sulfanylethylamino]-3-oxopropyl]amino]-3-hydroxy-2,2-dimethyl-4-oxobutoxy]-oxidophosphoryl]oxy-oxidophosphoryl]oxymethyl]-4-hydroxyoxolan-3-yl] phosphate	"AAADcfB/vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH8L/MFxio
QSdzdIKAgC0xELAJWKFoVFiDWBpAyUAeRAgPlgL7AaPysIIJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(E)-hexadec-2-enoyl-CoA(4-)
0	138756696	CCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	S-[2-[3-[[(2S)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (Z)-dodec-2-enethioate	"AAADcfB/vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH8L/MFxio
QSdzdIKAgC0xELAJWKFoVFiDWBpAyUAeRAgPlgL7AaPysIIJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Dodecenoyl-coa
0	16724	CC1=CCC(CC1=O)C(=C)C	(5S)-2-methyl-5-prop-1-en-2-ylcyclohex-2-en-1-one	"AAADccBwIAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAGgAAAAAADQSAgAACAAAAAACI
AqBSAAAAAAAgAAAACAEAAEgAABIAAQAAAAAAgAAIAYMIgAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	d-Carvone
0	15983961	CC1CCC(C2C1CCC(=C2)C)C(=C)C=O	2-[(1R,4R,4aS,8aR)-4,7-dimethyl-1,2,3,4,4a,5,6,8a-octahydronaphthalen-1-yl]prop-2-enal	"AAADceBwIAAAAAAAAAAAAAAAAAAAAAAAAAAwQAAAAAAAAACAAAAAGgAAAAAADQCggAICAAAAAACI
AihSgAAAAAAgAAAACAEAAEgAABIAAQAAAAAAgAAIAIMIiMCOgAAAAAAAAACAAAQAACAAAAAAAAAA
AA=="	Artemisinic aldehyde
0	783	[HH]	molecular hydrogen	"AAADcQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Hydrogen
0	13453453	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCO)C)C)C)C)C	(2Z,6Z,10E,14E)-3,7,11,15,19-pentamethylicosa-2,6,10,14,18-pentaen-1-ol	"AAADcfB4IAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADACggAICAAAAAgCA
AiBCAAAAAAAgAAAACAAAAAgAFAIAAQAAEAAAgAAIEAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Ditrans,polycis-polyprenol
0	5280592	CC(=CCCC(=CCCC(=CC1C(C1(C)CCC=C(C)CCC=C(C)C)COP(=O)(O)OP(=O)(O)O)C)C)C	[(1S,2S,3S)-2-[(3E)-4,8-dimethylnona-3,7-dienyl]-2-methyl-3-[(1E,5E)-2,6,10-trimethylundeca-1,5,9-trienyl]cyclopropyl]methyl phosphono hydrogen phosphate	"AAADcfB4OAMAAAAAAAAAAAAAGAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACCAADwCggAICAAAAARCA
QiBCAIAAAAAgAAAACAAAAAgAAAIAAQAAAAAEgAAIAAOAwCAPgAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Presqualene diphosphate
1	6449797	CC(=CCCC(=CCCC(=CC1C(C1(C)CCC=C(C)CCC=C(C)C)COP(=O)(O)OP(=O)(O)O)C)C)C	[(1R,2R,3R)-2-[(3E)-4,8-dimethylnona-3,7-dienyl]-2-methyl-3-[(1E,5E)-2,6,10-trimethylundeca-1,5,9-trienyl]cyclopropyl]methyl phosphono hydrogen phosphate	"AAADcfB4OAMAAAAAAAAAAAAAGAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACCAADwCggAICAAAAARCA
QiBCAIAAAAAgAAAACAAAAAgAAAIAAQAAAAAEgAAIAAOAwCAPgAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	{(1r,2r,3r)-2-[(3e)-4,8-Dimethylnona-3,7-Dien-1-Yl]-2-Methyl-3-[(1e,5e)-2,6,10-Trimethylundeca-1,5,9-Trien-1-Yl]cyclopropyl}methyl Trihydrogen Diphosphate
0	172502	CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)OC(=C)C(=O)O	2-[(2R,3R,4R,5S,6R)-3-acetamido-2-[[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxyprop-2-enoic acid	"AAADceB7PgMAAAAAAAAAAAAAAAAAASAAAAAkQAAAAAAAAAAAAAAAHgAQCCAACDzxgAcDCAPABxCI
QCHWWIKACAAAAgAIAIBIAECTFAIAgAQPQAAPFyKXEMHwcAcAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Udp-N-acetylglucosamine-enolpyruvate
0	172502	CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)OC(=C)C(=O)O	2-[(2R,3R,4R,5S,6R)-3-acetamido-2-[[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxyprop-2-enoic acid	"AAADceB7PgMAAAAAAAAAAAAAAAAAASAAAAAkQAAAAAAAAAAAAAAAHgAQCCAACDzxgAcDCAPABxCI
QCHWWIKACAAAAgAIAIBIAECTFAIAgAQPQAAPFyKXEMHwcAcAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Udp-N-acetylglucosamine-enolpyruvate
0	172502	CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)OC(=C)C(=O)O	2-[(2R,3R,4R,5S,6R)-3-acetamido-2-[[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxyprop-2-enoic acid	"AAADceB7PgMAAAAAAAAAAAAAAAAAASAAAAAkQAAAAAAAAAAAAAAAHgAQCCAACDzxgAcDCAPABxCI
QCHWWIKACAAAAgAIAIBIAECTFAIAgAQPQAAPFyKXEMHwcAcAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Udp-N-acetylglucosamine-enolpyruvate
0	7076347	CC(C)CC1C(=O)NC(C(=O)N1)CC2=CC=CC=C2	(3S,6S)-3-benzyl-6-(2-methylpropyl)piperazine-2,5-dione	"AAADceBzMAAAAAAAAAAAAAAAAAAAAAAAAAA8QAAAAAAAAAABAAAAHgAQAAAADSjBmAQyAILAAACI
AiFSEAACAAAgAAAIiIGIAIgIYDKAkTGUIAAglgCIiAcYiICOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Cyclo(L-leucyl-L-phenylalanyl)
