	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
0	637760	C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2	(E)-1,3-diphenylprop-2-en-1-one	"AAADccBwIAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAGgAAAAAADASAmAAwAIAAAACI
AqBSAAACAAAkAAAIiAEAAMgIIDKAFRCAIQAggAAIiYcIiICOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Chalcone
0	5367146	C1=CC=C(C=C1)C(=O)C=CC2=CC=CC=C2O	(E)-3-(2-hydroxyphenyl)-1-phenylprop-2-en-1-one	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAGgAACAAADASAmAAwBoAAAgCI
AqBSAAACAAAkIAAIiAEGCMgIJjKCFRKAcQAkwBEImYeIyKCOAAAAAAAIAAAAAAAAABAAAAAAAAAA
AA=="	2-Hydroxychalcone
0	641819	COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2	(E)-3-(4-methoxyphenyl)-1-phenylprop-2-en-1-one	"AAADccB4MAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAGgAAAAAADASAmAIyBoAABACI
AqBSAAACCAAkIAAIiAEGCMgMJjKENRqAMSAkwBEIqYeIyICOIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	4-Methoxychalcone
0	5354238	CC(=O)C=CC1=CC(=C(C=C1)O)OC	(E)-4-(4-hydroxy-3-methoxyphenyl)but-3-en-2-one	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASAmAIyBoAABgCI
AqBSAAACCAAgIAAIiAAGiMgNJiKGMRqAcCMkwBELuYeAwBAOIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Dehydrozingerone
0	735949	CC(=O)C=CC1=CC=CS1	(E)-4-thiophen-2-ylbut-3-en-2-one	"AAADccBwIABAAAAAAAAAAAAAAAAAASAAAAAAAAAAAAAAAAABgAAAGgQAAAAACASE0ACyAYAAAAiM
AKBSAAADAIAgCBBIiBgAAMgIICKgERCAAAAggAAoiYYAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	4-(2-Thienyl)but-3-EN-2-one
0	637759	CC(=O)C=CC1=CC=CC=C1	(E)-4-phenylbut-3-en-2-one	"AAADccBwIAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAAAAAADASAmAAyAIAAAACI
AqBSAAACAAAgAAAIiAAAAMgIICKAERCAIAAggAAIiYcAgAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Benzylideneacetone
0	5363233	CCCCCCC=CC(=O)C	(E)-dec-3-en-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACASAgAACAAAAAACI
AKBSAAAAAAAgAAAICAAAAEgAAAIAAQAAAAAAgAAIAYMAgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	3-Decen-2-one
0	5317045	CCCCCC=CC(=O)C	(E)-non-3-en-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACASAgAACAAAAAACI
AKBSAAAAAAAgAAAICAAAAEgAAAIAAQAAAAAAgAAIAYMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	3-Nonen-2-one
0	324797	CC(=O)C(=C)C1=CC=CC=C1	3-phenylbut-3-en-2-one	"AAADccBwIAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAAAAAADASAmAAyAIAAAACI
AqBSAAACAAAgAAAIiAEAAMgIIDKAFRCAIAAggAAIiIcIiICOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	3-Phenyl-3-buten-2-one
0	6570	CC(=O)C=C	but-3-en-2-one	"AAADcYBgIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACASAgAACAAAAAACI
AKBSAAAAAAAgAAAIAAAAAEgAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Methyl vinyl ketone
0	69507	C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O	[(2R,3R,4S)-2,3,4,6-tetrahydroxy-5-oxohexyl] dihydrogen phosphate	"AAADccBgPAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACCAACBSggAIAAAAAAxAI
QIAQAIIAAAAAAAAAAAFAAAABEBYAAAAAQAAFIAABAAHKZAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Fructose-6-phosphate
0	122357	C(C(C(C=O)O)O)OP(=O)(O)O	[(2R,3R)-2,3-dihydroxy-4-oxobutyl] dihydrogen phosphate	"AAADccBgOAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACCAACBSggAIAAAAAAxAI
QAgQgIIAAAAAAAAAAAFAAAABEBQAAAAAQAAFIAABAAACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	D-Erythrose 4-phosphate
0	51	C(CC(=O)O)C(=O)C(=O)O	2-oxopentanedioic acid	"AAADcYBgOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACASAgAAACAAAAgAI
AICQCAIAAAAAAAAAAAFAAAAAABIAAAAAQAAEAAAAAACLJgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-Oxoglutaric acid
0	3614358	C(=O)C(=O)[O-]	oxaldehydate	"AAADcQBAMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAAAACggAIACAAAAAAI
AAiQiAIAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Glyoxylate
0	70211	CCOC(=O)C=O	ethyl 2-oxoacetate	"AAADcYBgMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAAAACggAICCAAABAAI
AAiQiAIAAAAAAAAAAABAAAAAAAAAAAQCAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Ethyl glyoxylate
0	49	CC(C)C(=O)C(=O)O	3-methyl-2-oxobutanoic acid	"AAADccBgMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADQSAgAACCAAAAgAI
AICQCAIAAAAAAAAAAAFAAAAAABAAAAAAQAAEAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	3-Methyl-2-oxobutanoic acid
0	74563	CCCC(=O)C(=O)O	2-oxopentanoic acid	"AAADccBgMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACASAgAACCAAAAgAI
AICQCAIAAAAAAAAAAAFAAAAAABIAAAAAQAAEAAAAAACIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-Oxopentanoic acid
1	5460364	CCCC(=O)C(=O)[O-]	2-oxopentanoate	"AAADcYBgMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACASAgAACCAAAAAAI
AICQCAIAAAAAAAAAAAFAAAAAABIAAAAAAAAEAAAAAACIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-Oxopentanoate
0	58	CCC(=O)C(=O)O	2-oxobutanoic acid	"AAADcYBgMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACASAgAACCAAAAgAI
AICQCAIAAAAAAAAAAAFAAAAAABAAAAAAQAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-Oxobutanoic acid
0	247129	CC(=O)CSC1=CC=CC=C1	1-phenylsulfanylpropan-2-one	"AAADccBwIABAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgQAAAAACASE0ACyAYAAAAiI
AKBSAAACAAAgCBAIiBgAAIgIICKgERCAIAAggAAoiAcAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(Phenylthio)propanone
0	69313	CC(=O)COC1=CC=CC=C1	1-phenoxypropan-2-one	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAAAAAACASgkAIyBoAABACI
AKBSAAICCAAgIAAIiABGCIgMJiKEMR6COCCkwBEIqAeAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Phenoxyacetone
0	6996	C1=CC=C(C(=C1)C=O)Cl	2-chlorobenzaldehyde	"AAADcYBgIAAEAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgIAAAAADAKgmCIwAIAAAACI
AihSgAACAAAkBQAIiAEAAsgIIDKBFxCAIQAggAAIjYcIiACOAAAAAAABAAAAAAAAAAIAAAAAAAAA
AA=="	2-Chlorobenzaldehyde
0	9439997	CC(=O)COC(=O)C1=CC=C(C=C1)Br	2-oxopropyl 4-bromobenzoate	"AAADccBwMAAAEAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgBAAAABrASgmAIyCIAABACI
AqDSCAICAAAkAAQIiAFACOgIJjKANRyCMQAkwAEIq5eIyCCOAgAAAAAAAAAEAAAAAAAAAAAAAAAA
AA=="	2-Oxopropyl 4-bromobenzoate
0	68266	C1CC2=CC=CC=C2CC1=O	3,4-dihydro-1H-naphthalen-2-one	"AAADccBwIAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAADBAAAAGgAAAAAADASAmAAwAIAAAACI
AqBSAAACAAAgAAAIiAEAAIgIIDKAFRCAIAAggAAIiAcIiICOgAAAAAAQAAAAAAAAACAAAAAAAAAA
AA=="	2-Tetralone
0	13006	C1CCC(=O)C(=O)C1	cyclohexane-1,2-dione	"AAADccBgMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAAAAAAAGgAAAAAACASAgAAAAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEICAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1,2-Cyclohexanedione
0	90109	C1CC(=O)COC1	oxan-3-one	"AAADccBgMAAAAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAGgAAAAAACASggAIAAAAABAAI
AIAQAAIAAAAAAAAAAAFAAAAAABIAAAQCAAAEAAAAAACCAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Dihydro-2H-pyran-3(4H)-one
0	8868	CCOC(=O)CC(=O)C	ethyl 3-oxobutanoate	"AAADccBgMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACASggAICCAAABAAI
AICQCAAAAAAAAAAAAAEAAAAAABQIAAACAAAEIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Ethyl acetoacetate
0	11909	CC1=CC=CC=C1N=O	1-methyl-2-nitrosobenzene	"AAADcYBiIAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHAAEAAAADAiBGAAywIAQAACB
AiRCQgCCAAAgAgAIiAAAZIoIICKAkZGAIABggAAIyAcQgAAOAAAAAAACAAAAAAAAAAQAAAAAAAAA
AA=="	2-Nitrosotoluene
0	8580	C1=CC=C2C(=C1)C=CC(=C2N=O)O	1-nitrosonaphthalen-2-ol	"AAADcYByMAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAADBUAAAHgAECAAADAyBmAAwxsAQAgCB
AiRCQgCCAAAgIAAIiAAHTIoKJiKSkZOAcABkwFEI2AeQwLAOoAABQAASEABAAAKAACQgAAAAAAAA
AA=="	1-Nitroso-2-naphthol
0	13524916	C1=C(C=C(C(=C1[N+](=O)[O-])C=O)O)[N+](=O)[O-]	2-hydroxy-4,6-dinitrobenzaldehyde	"AAADcYBjOAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAECAAADAyhmAIwxoAQQgCJ
AixSwwCCAAAkIgAgiAEGbMoIJj6C1dOAccBm4BkI2UeY2SGeCAAAAgQKAAAQAAAECBQAAAAAAAAA
AA=="	2-Hydroxy-4,6-dinitrobenzaldehyde
0	3095161	C1=CC2=C(C=CC(=C2N=O)O)C=C1Br	6-bromo-1-nitrosonaphthalen-2-ol	"AAADcYByMAAAEAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAADBUAAAHgBECAABrAyBmAAwxsAQAgCB
AiRCQgCCAAAgIAQIiAAHTKoKJiKSkZOAcABkwFEI2heQwLAOogABUAASEABEAAKgACQgAAAAAAAA
AA=="	2-Naphthalenol, 6-bromo-1-nitroso-
0	3089450	C1=CC2=C(C=CC(=C2N=O)O)C=C1S(=O)(=O)N	6-hydroxy-5-nitrosonaphthalene-2-sulfonamide	"AAADccBzOABAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAADBUAAAHgQUSAAADAyB2AAwx8AQAgKB
AiRCQnDCABAgIAAIiBgHTIoKJiKSkZOAcABkwFEI2AeQwLAOsAABwAASEABgAAOAACQgAAAAAAAA
AA=="	6-Hydroxy-5-nitrosonaphthalene-2-sulfonamide
0	2833080	COC1=CC2=C(C=C1)C=CC(=C2N=O)O	7-methoxy-1-nitrosonaphthalen-2-ol	"AAADccByMAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAADBUAAAHgAECAAADAyBmAIyxsAQBgCB
AiRCQgCCCAAgIAAIiAAHTIoOJiKWsZuAcCBkwFEI+Aew4LwOoAABQAASEABAAAKAACQgAAAAAAAA
AA=="	2-Naphthalenol, 7-methoxy-1-nitroso-
0	8749	CN(C)C1=CC=C(C=C1)N=O	N,N-dimethyl-4-nitrosoaniline	"AAADccBzIAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHAAEAAAACAiBEAQywIMQAACB
ACRCQgCCAAAhAgAIiAAIZIoIICLAkZGEIAhggABIyAcQAAAAAACAAAAAAAAAAQAAAAAAAAAAAAAA
AA=="	N,N-Dimethyl-4-nitrosoaniline
0	11473	C1=CC=C(C=C1)N=O	nitrosobenzene	"AAADcYBiIAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHAAEAAAACAiBEAAwwIAQAACB
ACRCQgCCAAAgAgAIiAAAZIoIICKAkZGAIABggAAIyAcQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Nitrosobenzene
0	73766	C(C=O)F	2-fluoroacetaldehyde	"AAADcQBAIQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGwAAAAAAAACggAIAAAAAAAAI
AAgQgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Fluoroacetaldehyde
0	45266758	C1=CC(C(C(=C1)C(=O)[O-])O)O	(5S,6S)-5,6-dihydroxycyclohexa-1,3-diene-1-carboxylate	"AAADcYBgOAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAGgAACAAADBSggAIACAAAAgCI
AiDSCAAAAAAgAAAICAEAAEgJFBYAAQAAUAAF4AAJkYLKAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(2S,3S)-2,3-dihydroxy-2,3-dihydrobenzoate
0	49852385	C1=CC(C(C(=C1)C(=O)[O-])[NH3+])O	(5S,6S)-6-azaniumyl-5-hydroxycyclohexa-1,3-diene-1-carboxylate	"AAADccBiMAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAHgAQCAAADDzhgAYACABAAgCI
AiDSCACAAAAgAAAICIEAAEgKFBoAAQAAUAAG0AAIkYLKAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(5S,6S)-6-amino-5-hydroxycyclohexa-1,3-diene-1-carboxylate
0	158980	CS(=O)CCC(C(=O)O)N	(2S)-2-amino-4-methylsulfinylbutanoic acid	"AAADccBiMABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgQQCAAACCjFwASCCABAAgoI
AACQCEBAAAAAABAAAIGAAAACABAgAAAAQAAEEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	L-methionine sulfoxide
0	5459984	C1=CC(=CC=C1CCNC(=O)CCC(C(=O)O)NC(=O)CCC(C(=O)O)NC(=O)CCC(C(CCC(=O)O)C(=O)O)C(=O)O)OCC2=COC(=C2)CN	(3R,4S)-7-[[(1S)-4-[[(1S)-4-[2-[4-[[5-(aminomethyl)furan-3-yl]methoxy]phenyl]ethylamino]-1-carboxy-4-oxobutyl]amino]-1-carboxy-4-oxobutyl]amino]-7-oxoheptane-1,3,4-tricarboxylic acid	"AAADcfB/vAAAAAAAAAAAAAAAAAAAASAAAAAwAAAAAAAAAAABwAAAHgAQCAAADSzhmAYwDoLABkCI
AqnSmACCCAAkIAAIiIGODMgOJzaEtTuHeSDl9hGYqYff/7KOoAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	Methanofuran
1	21122601	C1=CC(=CC=C1CCNC(=O)CCC(C(=O)O)NC(=O)CCC(C(=O)O)NC(=O)CCC(C(CCC(=O)O)C(=O)O)C(=O)O)OCC2=COC(=C2)CN	7-[[(1S)-4-[[(1S)-4-[2-[4-[[5-(aminomethyl)furan-3-yl]methoxy]phenyl]ethylamino]-1-carboxy-4-oxobutyl]amino]-1-carboxy-4-oxobutyl]amino]-7-oxoheptane-1,3,4-tricarboxylic acid	"AAADcfB/vAAAAAAAAAAAAAAAAAAAASAAAAAwAAAAAAAAAAABwAAAHgAQCAAADSzhmAYwDoLABkCI
AqnSmACCCAAkIAAIiIGODMgOJzaEtTuHeSDl9hGYqYff/7KOoAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	7-[[(1S)-4-[[(1S)-4-[2-[4-[[5-(aminomethyl)furan-3-yl]methoxy]phenyl]ethylamino]-1-carboxy-4-oxobutyl]amino]-1-carboxy-4-oxobutyl]amino]-7-oxoheptane-1,3,4-tricarboxylic acid
2	879	C1=CC(=CC=C1CCNC(=O)CCC(C(=O)O)NC(=O)CCC(C(=O)O)NC(=O)CCC(C(CCC(=O)O)C(=O)O)C(=O)O)OCC2=COC(=C2)CN	7-[[4-[[4-[2-[4-[[5-(aminomethyl)furan-3-yl]methoxy]phenyl]ethylamino]-1-carboxy-4-oxobutyl]amino]-1-carboxy-4-oxobutyl]amino]-7-oxoheptane-1,3,4-tricarboxylic acid	"AAADcfB/vAAAAAAAAAAAAAAAAAAAASAAAAAwAAAAAAAAAAABwAAAHgAQCAAADSzhmAYwDoLABkCI
AqnSmACCCAAkIAAIiIGODMgOJzaEtTuHeSDl9hGYqYff/7KOoAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	7-[[4-[[4-[2-[4-[[5-(Aminomethyl)furan-3-yl]methoxy]phenyl]ethylamino]-1-carboxy-4-oxobutyl]amino]-1-carboxy-4-oxobutyl]amino]-7-oxoheptane-1,3,4-tricarboxylic acid
0	135398666	CC1C(N(C2=C(N1)N=C(NC2=O)N)C=O)C(C)NC3=CC=C(C=C3)CC(C(C(COC4C(C(C(O4)COP(=O)(O)OC(CCC(=O)O)C(=O)O)O)O)O)O)O	(2S)-2-[[(2R,3S,4R,5S)-5-[(2R,3S,4S)-5-[4-[[(1R)-1-[(6S,7S)-2-amino-5-formyl-7-methyl-4-oxo-3,6,7,8-tetrahydropteridin-6-yl]ethyl]amino]phenyl]-2,3,4-trihydroxypentoxy]-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxypentanedioic acid	"AAADcfB7vgIAAAAAAAAAAAAAAAAAASAAAAAwQIAAAAAAAACBAAAAHgAQCCAADDzxmAczyIPABxCo
QiXS/IKCAAEhAgAJiIHIZMiZcDLA2bG2YAhl1wPPyEfa5vgOCAAAAAAAAAAQAAAAAAAAAAAAAAAA
AA=="	5-Formyl-5,6,7,8-tetrahydromethanopterin
1	135926602	CC1C(N(C2=C(N1)N=C(NC2=O)N)C=O)C(C)NC3=CC=C(C=C3)CC(C(C(COC4C(C(C(O4)COP(=O)([O-])OC(CCC(=O)[O-])C(=O)[O-])O)O)O)O)O	(2S)-2-[[(2R,3S,4R,5S)-5-[(2R,3S,4S)-5-[4-[[(1R)-1-[(6S,7S)-2-amino-5-formyl-7-methyl-4-oxo-3,6,7,8-tetrahydropteridin-6-yl]ethyl]amino]phenyl]-2,3,4-trihydroxypentoxy]-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl]oxypentanedioate	"AAADcfB7vgIAAAAAAAAAAAAAAAAAASAAAAAwQIAAAAAAAACBAAAAHgAQCCAADDzxmAczyIPABxCo
QiXS/IKCAAEhAgAJiIHIZMiZcDLA2bG2YAhl1wPPyEfa5vgOCAAAAAAAAAAQAAAAAAAAAAAAAAAA
AA=="	N5-Formyl-5,6,7,8-tetrahydromethanopterin
0	9543194	C1=CC(=CC=C1CCNC(=O)CCC(C(=O)[O-])NC(=O)CCC(C(=O)[O-])NC(=O)CCC(C(CCC(=O)[O-])C(=O)[O-])C(=O)[O-])OCC2=COC(=C2)CNC=O	7-[[(1R)-1-carboxylato-4-[[(1R)-1-carboxylato-4-[2-[4-[[5-(formamidomethyl)furan-3-yl]methoxy]phenyl]ethylamino]-4-oxobutyl]amino]-4-oxobutyl]amino]-7-oxoheptane-1,3,4-tricarboxylate	"AAADcfB/vgAAAAAAAAAAAAAAAAAAASAAAAAwAAAAAAAAAAABwAAAHgAQAAAADSzhmAYwDoLABECI
AqnSmACCCAAkIAAIiIGODMgOJzaEtTuHOSjl9hGYqYff/7KOoAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	7-[[(1R)-1-carboxylato-4-[[(1R)-1-carboxylato-4-[2-[4-[[5-(formamidomethyl)furan-3-yl]methoxy]phenyl]ethylamino]-4-oxobutyl]amino]-4-oxobutyl]amino]-7-oxoheptane-1,3,4-tricarboxylate
0	260534	CCC12C=CCN3C1C4(CC3)C(C(C2O)(C(=O)OC)O)N(C5=C4C=CC(=C5)OC)C	methyl (1R,9R,10S,11R,12R,19R)-12-ethyl-10,11-dihydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2(7),3,5,13-tetraene-10-carboxylate	"AAADceB7OAAAAAAAAAAAAAAAAAAAAWLAAAAwYIAAAAAAAFiBAAAAHgAACAAADnzhmAYyzoMABgCI
AiTSSAKCCAAhIgAIiAFObIgPNj7E8ZuEcChn4Bnb6Ae42fOfoAAAAgACAABQgAYECBSgAAAAAAAA
AA=="	Deacetylvindoline
1	5459915	CCC12C=CCN3C1C4(CC3)C(C(C2O)(C(=O)OC)O)N(C5=C4C=CC(=C5)OC)C	methyl (1S,9R,10S,11R,12R,19R)-12-ethyl-10,11-dihydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2(7),3,5,13-tetraene-10-carboxylate	"AAADceB7OAAAAAAAAAAAAAAAAAAAAWLAAAAwYIAAAAAAAFiBAAAAHgAACAAADnzhmAYyzoMABgCI
AiTSSAKCCAAhIgAIiAFObIgPNj7E8ZuEcChn4Bnb6Ae42fOfoAAAAgACAABQgAYECBSgAAAAAAAA
AA=="	17-O-Deacetylvindoline
0	260534	CCC12C=CCN3C1C4(CC3)C(C(C2O)(C(=O)OC)O)N(C5=C4C=CC(=C5)OC)C	methyl (1R,9R,10S,11R,12R,19R)-12-ethyl-10,11-dihydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2(7),3,5,13-tetraene-10-carboxylate	"AAADceB7OAAAAAAAAAAAAAAAAAAAAWLAAAAwYIAAAAAAAFiBAAAAHgAACAAADnzhmAYyzoMABgCI
AiTSSAKCCAAhIgAIiAFObIgPNj7E8ZuEcChn4Bnb6Ae42fOfoAAAAgACAABQgAYECBSgAAAAAAAA
AA=="	Deacetylvindoline
0	44229137	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C=C4)O)OC)O	[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-2-[[[[(3R)-3-hydroxy-4-[[3-[2-[(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]sulfanylethylamino]-3-oxopropyl]amino]-2,2-dimethyl-4-oxobutoxy]-oxidophosphoryl]oxy-oxidophosphoryl]oxymethyl]oxolan-3-yl] phosphate	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAA8QAAAAAAAAFgB/AAAHgQQCCAADhzl3wa39r/MFxio
QydzdIKCiC0xMLAJ2KFu3NiPfjrG+VqedCsv1hP7uafy8BIPIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Feruloyl-CoA
1	11966129	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C=C4)O)OC)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enethioate	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAA8QAAAAAAAAFgB/AAAHgQQCCAADhzl3wa39r/MFxio
QydzdIKCiC0xMLAJ2KFu3NiPfjrG+VqedCsv1hP7uafy8BIPIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	trans-Feruloyl-CoA
0	6440013	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC=C(C=C4)O)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (E)-3-(4-hydroxyphenyl)prop-2-enethioate	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAA8QAAAAAAAAFgB/AAAHgQQCCAADhzl3wa39r/MFxio
QydzdIKCgC0xMLAJ2KFuXNiLfjrC2VKedAgv1hP7mafy8AIPIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	4-coumaroyl-CoA
