	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
5	73896891	CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C	(3S,6S,9R,12R,15S,18S,21S,24S,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18,24-tetrakis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone	"AAADcfB//AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAADTzhgAYCAAPAAgCI
ACFSEAAAAAAgAAAICIGIAAgCUBYAgSAUQAAGtgCYAAMYCAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	cyclo[Abu-Sar-N(Me)Leu-Val-N(Me)Leu-Ala-D-Ala-D-N(Me)Leu-N(Me)Leu-N(Me)Val-N(Me)Bmt(E)]
0	28417	CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5	(1S,2R,13R,14S,17R,18S)-17-ethynyl-2,18-dimethyl-7-oxa-6-azapentacyclo[11.7.0.02,10.04,8.014,18]icosa-4(8),5,9-trien-17-ol	"AAADceB6MAAAAAAAAAAAAAAAAAAAAeIAAAAwYIAAAAAAAGDBgAAAHgAECAAAD0TBmgQuhJAQAgDp
GrB3QgiCAAAkIAAgmCEkTFoIJBqAkYKAUIBmgAgIyceYyPCPgAAAAAAAAACAAAQAACAAAYAADAAA
AA=="	Danazol
0	3334	COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3	methyl N-(6-phenylsulfanyl-1H-benzimidazol-2-yl)carbamate	"AAADccBzMABAAAAAAAAAAAAAAAAAAWAAAAAwYAAAAAAAAFgB9AAAHgQQAAAACAiBVgIz2bbJlAio
ASRifACCgC2hGrAJmTgwdJmIaKLgmZGUIAxokQJoyCcQAAAAAAQAACAAACAACAAAQAAAQAAAAAAA
AA=="	Fenbendazole
0	4078	CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C	10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfinylphenothiazine	"AAADceB7IABgAAAAAAAAAAAAAAAAAAAAAAA8eIEAAAAAAACxQAAAHAQAAAAACCjBUASywYMAAAqA
ACRCQEDCAAAhChAIiBwIZIgIIGLg0ZGEIAxggADoyAcQgAAAAAgAACAAAQAAEAAAQAACAAAAAAAA
AA=="	Mesoridazine
0	5452	CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC	10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfanylphenothiazine	"AAADceB7AABgAAAAAAAAAAAAAAAAAAAAAAA8eIEAAAAAAACxQAAAHAQAAAAACCjBUASywYMAAAiA
ACRCQACCAAAhChAIiBwIZIgIIGLg0ZGEIAxggADoyAcQgAAAAAgAACAAAQAAEAAAQAACAAAAAAAA
AA=="	Thioridazine
0	3191	CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4	4-(4-benzhydryloxypiperidin-1-yl)-1-(4-tert-butylphenyl)butan-1-one	"AAADcfB+MAAAAAAAAAAAAAAAAAAAAAAAAAA8YMEAAAAAAAABUAAAHgAAAAAADhThmAYyAIMABACI
AqBSAAACAAAkAAAIiAEICMgIJjKAtRiGMQAmwAGIqYecyOCPwAAAAAAAAACAAAAAAAAAAAAAAAAA
AA=="	Ebastine
0	5405	CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O	1-(4-tert-butylphenyl)-4-[4-[hydroxy(diphenyl)methyl]piperidin-1-yl]butan-1-ol	"AAADcfB+MAAAAAAAAAAAAAAAAAAAAAAAAAA8YMEAAAAAAAABUAAAHgAACAAAD1ThmAYyAIMAAgCA
AiBCAAACAAAgAAAIiAAICIgINiKAkRCEcAAkwAGImAewwPAPwAAAAAAAAACAAAAAAAAAAAAAAAAA
AA=="	Terfenadine
0	131841454	CC1=CC23CCC4C(CC(CC4(C2CCC1C3)C)O)(C)C	(1S,4R,7S,9R,10S,13R)-5,5,9,14-tetramethyltetracyclo[11.2.1.01,10.04,9]hexadec-14-en-7-ol	"AAADcfB4IAAAAAAAAAAAAAAAAAAAAQAAAAAwYMAABAAAAADAAAAAGgAACAAADxSggAICAAAAAgCA
AiBCAAAAAAAgAAAACAAAAAgAEAIAAQAAQAAEgAAIAAOAwPAPgAAAAAAAAADAAAYAACAAAAAAAAAA
AA=="	2alpha-Hydroxy-ent-isokaurene
0	12311059	CC1=CC23CCC4C(CCCC4(C2CCC1C3)C)(C)C	(1S,4R,9R,10S,13R)-5,5,9,14-tetramethyltetracyclo[11.2.1.01,10.04,9]hexadec-14-ene	"AAADcfB4AAAAAAAAAAAAAAAAAAAAAQAAAAAwYMAABAAAAADAAAAAGAAAAAAADwCAAAACAAAAAACA
AiBCAAAAAAAgAAAACAAAAAgAAAIAAQAAAAAAgAAIAAMAgMAPgAAAAAAAAACAAAQAACAAAAAAAAAA
AA=="	Ent-isokaurene
0	446284	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O	(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoic acid	"AAADceB4MAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgCI
ACDSCAAAAAAgAAAICAEAAAgAABIAAQAAQAAEgAAIAAKIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Eicosapentaenoic acid
0	445580	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O	(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoic acid	"AAADcfB4MAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgCI
ACDSCAAAAAAgAAAICAEAAAgAABAAAQAAQAAEgAAIAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Docosahexaenoic acid
0	444899	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoic acid	"AAADcfB4MAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgCI
ACDSCAAAAAAgAAAICAEAAAgAABIAAQAAQAAEgAAIAAOIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Arachidonic acid
0	5497182	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O	(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoic acid	"AAADcfB4MAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgCI
ACDSCAAAAAAgAAAICAEAAAgAABIAAQAAQAAEgAAIAAOIyCCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Docosapentaenoic acid
0	5312529	CCC=CCC=CCC=CCCCCCCCCCC(=O)O	(11Z,14Z,17Z)-icosa-11,14,17-trienoic acid	"AAADcfB4MAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgCI
ACDSCAAAAAAgAAAICAEAAAgAABIAAQAAQAAEgAAIAAOIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	11,14,17-Eicosatrienoic acid
0	15868	CCCCCCCCC1C(O1)CCCCCCCC(=O)O	8-(3-octyloxiran-2-yl)octanoic acid	"AAADcfB4MAAAAAAAAAAAAAAAEgAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACBSggAICCAAABgAI
AACQCAAAAAAAAAAAAAEAAAAAABIAAAACQAAEAAAAAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	9,10-Epoxystearic acid
0	5280934	CCC=CCC=CCC=CCCCCCCCC(=O)O	(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid	"AAADceB4MAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgCI
ACDSCAAAAAAgAAAICAEAAAgAABIAAQAAQAAEgAAIAAOIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Linolenic acid
0	445638	CCCCCCC=CCCCCCCCC(=O)O	(Z)-hexadec-9-enoic acid	"AAADceB4MAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgCI
ACDSCAAAAAAgAAAICAEAAAgAABIAAQAAQAAEgAAIAAOIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Palmitoleic acid
0	5280450	CCCCCC=CCC=CCCCCCCCC(=O)O	(9Z,12Z)-octadeca-9,12-dienoic acid	"AAADcfB4MAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgCI
ACDSCAAAAAAgAAAICAEAAAgAABIAAQAAQAAEgAAIAAOIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Linoleic acid
0	15868	CCCCCCCCC1C(O1)CCCCCCCC(=O)O	8-(3-octyloxiran-2-yl)octanoic acid	"AAADcfB4MAAAAAAAAAAAAAAAEgAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACBSggAICCAAABgAI
AACQCAAAAAAAAAAAAAEAAAAAABIAAAACQAAEAAAAAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	9,10-Epoxystearic acid
1	19746553	CCCCCCCCC1C(O1)CCCCCCCC(=O)[O-]	8-(3-octyloxiran-2-yl)octanoate	"AAADcfB4MAAAAAAAAAAAAAAAEgAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACBSggAICCAAABAAI
AACQCAAAAAAAAAAAAAEAAAAAABIAAAACAAAEAAAAAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	9,10-Epoxystearate
0	5281	CCCCCCCCCCCCCCCCCC(=O)O	octadecanoic acid	"AAADcfB4MAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgAI
AACQCAAAAAAAAAAAAAEAAAAAABIAAAAAQAAEAAAAAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Stearic acid
0	166956	CCCCCCCCC1C(O1)CCCCCCCC(=O)O	8-[(2R,3R)-3-octyloxiran-2-yl]octanoic acid	"AAADcfB4MAAAAAAAAAAAAAAAEgAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACBSggAICCAAABgAI
AACQCAAAAAAAAAAAAAEAAAAAABIAAAACQAAEAAAAAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	trans-9,10-Epoxystearic acid
0	5280934	CCC=CCC=CCC=CCCCCCCCC(=O)O	(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid	"AAADceB4MAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgCI
ACDSCAAAAAAgAAAICAEAAAgAABIAAQAAQAAEgAAIAAOIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Linolenic acid
0	75942	CC(C)CCCCCCCCC(=O)O	10-methylundecanoic acid	"AAADceBwMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADQCAgAACCAAAAgAI
AACQCAAAAAAAAAAAAAEAAAAAABIAAAAAQAAEAAAAAAGIyOCMAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	10-Methylundecanoic acid
0	520298	CC(C)CCCCCCCCCCC(=O)O	12-methyltridecanoic acid	"AAADceBwMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADQCAgAACCAAAAgAI
AACQCAAAAAAAAAAAAAEAAAAAABIAAAAAQAAEAAAAAAGIyOCMAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	12-Methyltridecanoic acid
0	12530	CCCCCCCCCCCCC(=O)O	tridecanoic acid	"AAADceBwMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgAI
AACQCAAAAAAAAAAAAAEAAAAAABIAAAAAQAAEAAAAAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Tridecanoic acid
0	8180	CCCCCCCCCCC(=O)O	undecanoic acid	"AAADceBwMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgAI
AACQCAAAAAAAAAAAAAEAAAAAABIAAAAAQAAEAAAAAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Undecanoic acid
0	13886897	C1=CC(=CC=C1C2C(C(C3=C(O2)C=C(C=C3)O)O)O)O	(2R,3S,4S)-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromene-3,4,7-triol	"AAADccBwOAAAAAAAAAAAAAAAAAAAAAAAAAA0YIAAAAAAAACRQAAAGgAACAAADBSgmAIwBoAABgCA
AiBCAAACCAAgIAAIiAAGCIgNNyKGMRqCeCClwBULuAfA4OwOIAAACAAIAABAAAAQABAAAAAAAAAA
AA=="	5-Deoxyleucopelargonidin
0	3286789	C1=CC(=CC=C1C2C(C(C3=C(C=C(C=C3O2)O)O)O)O)O	2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromene-3,4,5,7-tetrol	"AAADccBwOAAAAAAAAAAAAAAAAAAAAAAAAAA0YIAAAAAAAACRQAAAGgAACAAADBSgmAIwBoAABgCA
AiBCAAACCAAgIAAIiAAGCIgNNyKGMRqCeCClwBULuAfA4OwOIAAACAAIAABAAAAQABAAAAAAAAAA
AA=="	Leucopelargonidin
0	443638	C1C(C2=C(C=C(C=C2OC1C3=CC=C(C=C3)O)O)O)O	(2S)-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromene-4,5,7-triol	"AAADccBwOAAAAAAAAAAAAAAAAAAAAAAAAAA0YIAAAAAAAACRQAAAGgAACAAADBSgmAIwBoAABgCA
AiBCAAACCAAgIAAIiAAGCIgMNyKGMRqCeCClwBUIuAeA4OwOIAAACAAIAABAAAAQABAAAAAAAAAA
AA=="	Apiforol
0	445070	CC(=CCCC(=CCCC(=CCO)C)C)C	(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADACggAICAAAAAgCA
AiBCAAAAAAAgAAAACAAAAAgAFAIAAQAAEAAAgAAIEAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Farnesol
1	3327	CC(=CCCC(=CCCC(=CCO)C)C)C	3,7,11-trimethyldodeca-2,6,10-trien-1-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADACggAICAAAAAgCA
AiBCAAAAAAAgAAAACAAAAAgAFAIAAQAAEAAAgAAIEAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2,6,10-Dodecatrien-1-ol, 3,7,11-trimethyl-
2	1549107	CC(=CCCC(=CCCC(=CCO)C)C)C	(2Z,6Z)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADACggAICAAAAAgCA
AiBCAAAAAAAgAAAACAAAAAgAFAIAAQAAEAAAgAAIEAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	cis,cis-Farnesol
3	1549109	CC(=CCCC(=CCCC(=CCO)C)C)C	(2E,6Z)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADACggAICAAAAAgCA
AiBCAAAAAAAgAAAACAAAAAgAFAIAAQAAEAAAgAAIEAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(E,Z)-farnesol
0	6549	CC(=CCCC(C)(C=C)O)C	3,7-dimethylocta-1,6-dien-3-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADESAgAACAAAAAgCA
AiBCAAAAAAAgAAAICAAAAAgABAIAAQAAQAAEgAAIEAIAAAAMAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Linalool
0	11966109	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)C	(1S,4R,9R,10R,13R)-5,5,9-trimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane	"AAADcfB4AAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGAAAAAAADwCAAAACAAAAAACA
AgBCAAAAAAAgAAAAAAAAAAgAAAIAAQAAAAAAgAAAAAEAgMAPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	ent-Kaurene
0	520687	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)C	5,5,9-trimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane	"AAADcfB4AAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGAAAAAAADwCAAAACAAAAAACA
AgBCAAAAAAAgAAAAAAAAAAgAAAIAAQAAAAAAgAAAAAEAgMAPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	Kaur-16-ene
1	10901750	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)C	(1R,4S,9S,10S,13S)-5,5,9-trimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane	"AAADcfB4AAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGAAAAAAADwCAAAACAAAAAACA
AgBCAAAAAAAgAAAAAAAAAAgAAAIAAQAAAAAAgAAAAAEAgMAPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	(1R,4S,9S,10S,13S)-5,5,9-trimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane
2	5318786	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)C	(1S,4R,10R,13R)-5,5,9-trimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane	"AAADcfB4AAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGAAAAAAADwCAAAACAAAAAACA
AgBCAAAAAAAgAAAAAAAAAAgAAAIAAQAAAAAAgAAAAAEAgMAPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	(-)-Kaurene
0	443466	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)C=O	(1S,4S,5R,9S,10R,13R)-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carbaldehyde	"AAADceB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGgAAAAAADwCggAICAAAAAACI
AghSgAAAAAAgAAAAAAEAAAgAABIAAQAAAAAAgAAAAAEIiMCPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	ent-Kaurenal
1	10062561	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)C=O	(1S,4S,5R,9S,10R,13S)-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carbaldehyde	"AAADceB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGgAAAAAADwCggAICAAAAAACI
AghSgAAAAAAgAAAAAAEAAAgAABIAAQAAAAAAgAAAAAEIiMCPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	ent-Kaur-16-en-19-al
2	118701467	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)C=O	(1S,5R,9S,13R)-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carbaldehyde	"AAADceB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGgAAAAAADwCggAICAAAAAACI
AghSgAAAAAAgAAAAAAEAAAgAABIAAQAAAAAAgAAAAAEIiMCPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	(1S,5R,9S,13R)-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carbaldehyde
3	139031094	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)C=O	(1S,4S,5R,9S,10R)-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carbaldehyde	"AAADceB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGgAAAAAADwCggAICAAAAAACI
AghSgAAAAAAgAAAAAAEAAAgAABIAAQAAAAAAgAAAAAEIiMCPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	(1S,4S,5R,9S,10R)-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carbaldehyde
0	11966109	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)C	(1S,4R,9R,10R,13R)-5,5,9-trimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane	"AAADcfB4AAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGAAAAAAADwCAAAACAAAAAACA
AgBCAAAAAAAgAAAAAAAAAAgAAAIAAQAAAAAAgAAAAAEAgMAPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	ent-Kaurene
0	443465	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)CO	[(1S,4S,5R,9S,10R,13R)-5,9-dimethyl-14-methylidene-5-tetracyclo[11.2.1.01,10.04,9]hexadecanyl]methanol	"AAADcfB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGgAACAAADwCggAICAAAAAgCA
AgBCAAAAAAAgAAAAAAAAAAgAEAIAAQAAQAAEgAAAAAGAwPAPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	ent-Kaur-16-en-19-ol
1	24883422	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)CO	[(1S,4S,5R,9S,10R,13S)-5,9-dimethyl-14-methylidene-5-tetracyclo[11.2.1.01,10.04,9]hexadecanyl]methanol	"AAADcfB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGgAACAAADwCggAICAAAAAgCA
AgBCAAAAAAAgAAAAAAAAAAgAEAIAAQAAQAAEgAAAAAGAwPAPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	ent-Kaurenol
2	463724	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)CO	[(1S,5R,9S,13R)-5,9-dimethyl-14-methylidene-5-tetracyclo[11.2.1.01,10.04,9]hexadecanyl]methanol	"AAADcfB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGgAACAAADwCggAICAAAAAgCA
AgBCAAAAAAAgAAAAAAAAAAgAEAIAAQAAQAAEgAAAAAGAwPAPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	[(1S,5R,9S,13R)-5,9-dimethyl-14-methylidene-5-tetracyclo[11.2.1.01,10.04,9]hexadecanyl]methanol
3	469207	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)CO	[(5R,9S,13S)-5,9-dimethyl-14-methylidene-5-tetracyclo[11.2.1.01,10.04,9]hexadecanyl]methanol	"AAADcfB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGgAACAAADwCggAICAAAAAgCA
AgBCAAAAAAAgAAAAAAAAAAgAEAIAAQAAQAAEgAAAAAGAwPAPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	[(5R,9S,13S)-5,9-dimethyl-14-methylidene-5-tetracyclo[11.2.1.01,10.04,9]hexadecanyl]methanol
4	101289732	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)CO	[(1S,4S,5S,9S,10R,13R)-5,9-dimethyl-14-methylidene-5-tetracyclo[11.2.1.01,10.04,9]hexadecanyl]methanol	"AAADcfB4IAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAADAAAAAGgAACAAADwCggAICAAAAAgCA
AgBCAAAAAAAgAAAAAAAAAAgAEAIAAQAAQAAEgAAAAAGAwPAPgAAAAAAAAACAAAQAACAAAQAAAAAA
AA=="	Kaurenol
0	91750049	CC1(CCCC2(C1CCC34C2CC5C(C3)C5(C4)C)C)C	(9S,12R)-5,5,9,13-tetramethylpentacyclo[11.2.1.01,10.04,9.012,14]hexadecane	"AAADcfB4AAAAAAAAAAAAAAAAGAAAAYAAAAAwYMGAAAAAAADAAAAAGAAAAAAADwCAAAACAAAAAAAA
AAAAAAAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAEAgMAPgAAAAAAAAACAAAQAACAAAQAACAAA
AA=="	ent-Trachylobane
0	12314278	CC1(CCCC2(C1CCC3=CC(CCC32)(C)C=C)C)C	(4aR,4bR,7S,10aR)-7-ethenyl-1,1,4a,7-tetramethyl-3,4,4b,5,6,9,10,10a-octahydro-2H-phenanthrene	"AAADcfB4AAAAAAAAAAAAAAAAAAAAAAAAAAAwYIAAAAAAAADAAAAAGAAAAAAADwCAAAACAAAAAACA
AiBCAAAAAAAgAAAICAAAAAgAAAIAAQAAAAAAgAAIAAMAgMAPgAAAAAAAAAAAAAQAACAAAAAAAAAA
AA=="	Ent-sandaracopimaradiene
0	13969536	CC1(CCCC2(C1CC=C3C2CCC(C3)(C)C=C)C)C	(2S,4aS,4bS,8aS)-2-ethenyl-2,4b,8,8-tetramethyl-3,4,4a,5,6,7,8a,9-octahydro-1H-phenanthrene	"AAADcfB4AAAAAAAAAAAAAAAAAAAAAAAAAAAwYIAAAAAAAACAAAAAGAAAAAAADwCAAAACAAAAAACA
AiBCAAAAAAAgAAAICAAAAAgAAAIAAQAAAAAAgAAIAAMAgMAPgAAAAAAAAACAAAQAACAAAAAAAAAA
AA=="	Isopimara-7,15-diene
0	13783133	CC1(CCCC2(C1CCC3=C2CCC(C3)(C)C=C)C)C	(2S,4bS,8aS)-2-ethenyl-2,4b,8,8-tetramethyl-3,4,5,6,7,8a,9,10-octahydro-1H-phenanthrene	"AAADcfB4AAAAAAAAAAAAAAAAAAAAAAAAAAAwQIAAAAAAAADAAAAAGAAAAAAADwCAAAACAAAAAACA
AiBCAAAAAAAgAAAICAAAAAgAAAIAAAAAAAAAgAAIAAMAgMAPgAAAAAAAAAAAAAQAACAAAAAAAAAA
AA=="	Isopimara-8,15-diene
