	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
0	24892746	CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O)N	[(2R,3R,4S,5R,6R)-5-amino-3,4-dihydroxy-6-methyloxan-2-yl] [hydroxy-[[(2R,3S,5R)-3-hydroxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy]phosphoryl] hydrogen phosphate	"AAADceB7PAMAAAAAAAAAAAAAAAAAASAAAAAkQAAAAAAAAAAAAAAAHgAQCCAADDzxgAcDCAPABxCI
QgFWUICAAAAAAAAAAIEIAECTEAIAgQAPQAAPFyIHAMHwcAYAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	dTDP-4-amino-4,6-dideoxy-alpha-D-galactose
0	128859	CCCCCC(=O)CC(=O)O	3-oxooctanoic acid	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACASAgAACCAAAAgAI
AICQCAAAAAAAAAAAAAEAAAAAABYIAAAAQAAEIAAAAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	3-Oxooctanoic acid
0	44229079	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C(=C4)OC)O)O)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (E)-3-(3,4-dihydroxy-5-methoxyphenyl)prop-2-enethioate	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAA8QAAAAAAAAFgB/AAAHgQQCCAADhzl3wa39r/MFxio
QydzdIKCiC0xMLAJ2KFu3NiPfzrG+VqedCsv1hf7uafy8B4PIAABCAAAQABAAAIQAACAAAAAAAAA
AA=="	5-Hydroxyferuloyl-CoA
0	102431158	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(CC4=CC=CC=C4)N)O	S-[2-[3-[[4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (2R)-2-amino-3-phenylpropanethioate	"AAADcfB7/gNAAAAAAAAAAAAAAAAAAWJAAAA8QAAAAAAAAFgB/AAAHgQQCCAADjzl3wa38L/MFxio
QydzdIKCgC0xELAJ2KHoVJiLeDrg2VGeZAgvlgL7iCf6uIKPAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	D-Phenylalanyl-CoA
0	9543032	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC=CC=C4N)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 2-aminobenzenecarbothioate	"AAADcfB7/gNAAAAAAAAAAAAAAAAAAWJAAAA8QAAAAAAAAFgB/AAAHgQQCCAADhzl3wa38L/MFxio
QydzdIKCgC01ErAJ2KFodNiLeDrg3dGeZYhvlgL7yef6uAKPAAAAAAACAAAAAAAAAAQAAAAAAAAA
AA=="	anthraniloyl-CoA
0	5282162	C1=CC(=CC=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)OC5C(C(C(C(O5)COC(=O)C=CC6=CC(=C(C=C6)O)O)O)O)O)O	3-[[(2R,3S,4S,5R,6S)-6-[3-[(2S,3R,4S,5S,6R)-6-[[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-7-hydroxy-2-(4-hydroxyphenyl)chromenylium-5-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAAAAAAA0aNECAAAAAACR9AAAGgAACAAADBSwmAMwDsAABkCI
AqDSCAICCAAkIAAIiAFGiMgdNzaONR6ieWOl4BUPuYfK7PzOIAABCAAIQABAAAIQABCAAAAAAAAA
AA=="	4'''-Demalonylsalvianin
0	5282162	C1=CC(=CC=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)OC5C(C(C(C(O5)COC(=O)C=CC6=CC(=C(C=C6)O)O)O)O)O)O	3-[[(2R,3S,4S,5R,6S)-6-[3-[(2S,3R,4S,5S,6R)-6-[[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-7-hydroxy-2-(4-hydroxyphenyl)chromenylium-5-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAAAAAAA0aNECAAAAAACR9AAAGgAACAAADBSwmAMwDsAABkCI
AqDSCAICCAAkIAAIiAFGiMgdNzaONR6ieWOl4BUPuYfK7PzOIAABCAAIQABAAAIQABCAAAAAAAAA
AA=="	4'''-Demalonylsalvianin
0	46173986	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)C=CC4=CC(=C(C=C4)O)OC)O	S-[2-[3-[[4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (E)-5-(4-hydroxy-3-methoxyphenyl)-3-oxopent-4-enethioate	"AAADcfB/vgNAAAAAAAAAAAAAAAAAAWJAAAA8QAAAAAAAAFgB/AAAHgQQCCAADhzl3wa39r/MFxio
Q6dzdIKCiC0xMLAJ2KFu3NiPfjru+VqedCsv1hP7uafy8BIPIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Feruloylacetyl-CoA
1	46173442	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)C=CC4=CC(=C(C=C4)O)OC)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (E)-5-(4-hydroxy-3-methoxyphenyl)-3-oxopent-4-enethioate	"AAADcfB/vgNAAAAAAAAAAAAAAAAAAWJAAAA8QAAAAAAAAFgB/AAAHgQQCCAADhzl3wa39r/MFxio
Q6dzdIKCiC0xMLAJ2KFu3NiPfjru+VqedCsv1hP7uafy8BIPIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	feruloyl-diketide-CoA
2	139031607	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)C=CC4=CC(=C(C=C4)O)OC)O	S-[2-[3-[[4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 5-(4-hydroxy-3-methoxyphenyl)-3-oxopent-4-enethioate	"AAADcfB/vgNAAAAAAAAAAAAAAAAAAWJAAAA8QAAAAAAAAFgB/AAAHgQQCCAADhzl3wa39r/MFxio
Q6dzdIKCiC0xMLAJ2KFu3NiPfjru+VqedCsv1hP7uafy8BIPIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	S-[2-[3-[[4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 5-(4-hydroxy-3-methoxyphenyl)-3-oxopent-4-enethioate
0	70679033	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)C=CC4=CC=C(C=C4)O)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (E)-5-(4-hydroxyphenyl)-3-oxopent-4-enethioate	"AAADcfB/vgNAAAAAAAAAAAAAAAAAAWJAAAA8QAAAAAAAAFgB/AAAHgQQCCAADhzl3wa39r/MFxio
Q6dzdIKCgC0xMLAJ2KFuXNiLfjrq2VKedAgv1hP7mafy8AIPIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	p-Coumaroyl-diketide-CoA
0	12178130	CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O	[(2S)-2,3-dihydroxypropyl] (Z)-octadec-9-enoate	"AAADcfB4OAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACBSggAICCAAABgCI
ACDSCAAAAAAgAAAICAEAAAgBEBIAAQACQAAFgAALAAOIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(2s)-2,3-Dihydroxypropyl (9z)-Octadec-9-Enoate
0	17756737	C(C(CO)OC=O)O	1,3-dihydroxypropan-2-yl formate	"AAADccBgOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACBSggAMACAAABgAI
AAAAiAAAAAAAAAAAAAAAAAABEAAAAAAAQAABAAADAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1,3-Dihydroxypropan-2-yl formate
0	12178130	CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O	[(2S)-2,3-dihydroxypropyl] (Z)-octadec-9-enoate	"AAADcfB4OAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACBSggAICCAAABgCI
ACDSCAAAAAAgAAAICAEAAAgBEBIAAQACQAAFgAALAAOIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(2s)-2,3-Dihydroxypropyl (9z)-Octadec-9-Enoate
0	1034	CCC(=O)OP(=O)(O)O	phosphono propanoate	"AAADcYBAOAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACCAACACAgAACCAAAARAI
QACQCIAAAAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Propanoyl phosphate
0	21738819	CCCC(=O)OP(=O)([O-])[O-]	butanoyl phosphate	"AAADcYBgOAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAACAACACAgAACCAAAARAI
QACQCIAAAAAAAAAAAAEAAAAAABAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Butanoyl phosphate(2-)
0	46926112	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)CC=CCC(=O)O)O	(Z)-8-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-6,8-dioxooct-3-enoic acid	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH+L/MFxio
QafzfIKAgC0xELAJWKFoVBiDWBpoyUAeRAgP1gL7ACL6MAIJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	3-Oxo-5,6-didehydrosuberoyl-CoA
0	73877	C1=CC=C2C=C(C=CC2=C1)CCO	2-naphthalen-2-ylethanol	"AAADccBwIAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAADBUAAAGgAACAAADACgmAIwAMAAAgCA
AiBCAAACAAAgAAAIiAAAAIgIMCKAERCAYAAkwAEIiAeAwPAOwAACAAAQAACAAAQAACAAAAAAAAAA
AA=="	2-Naphthaleneethanol
0	440162	C1CC(N=C1)C(=O)O	(2S)-3,4-dihydro-2H-pyrrole-2-carboxylic acid	"AAADcYBiMAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAHgAACAAACCjBgAQACAIAAgAo
ABCxDAAAAAAAAAAAAAGwAAACABIAgAAAQAAEAAAAAACIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(S)-1-pyrroline-5-carboxylate
0	129626299	CC(C)CCSCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [(3R)-3-hydroxy-2,2-dimethyl-4-[[3-[2-(3-methylbutylsulfanyl)ethylamino]-3-oxopropyl]amino]-4-oxobutyl] hydrogen phosphate	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADxzl1waH8L/MFxio
QQdxdIKAgC0RELABUKFoVBCDWBpgyEAeRAgPFgLzACDyMAIJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Isopentyl-Coenzyme A
0	10097314	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	[(2S)-3-hexadecanoyloxy-2-hydroxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	"AAADcfB6OAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAACCAACBThgAYCCAMABxAI
QACQCIAAAAAAAAAAAAEIAAADEBIAAAACAAAFAAATAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1-Palmitoyl-lysophosphatidylcholine
0	497299	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	[(2R)-2-hydroxy-3-octadecanoyloxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	"AAADcfB6OAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAACCAACBThgAYCCAMABxAI
QACQCIAAAAAAAAAAAAEIAAADEBIAAAACAAAFAAATAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1-Octadecanoyl-sn-glycero-3-phosphocholine
0	6102807	CC(=O)OCC(COP(=O)(O)OCCN)O	[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] acetate	"AAADceBiOAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCCAACBThgAYCCABABxAI
QACQCIAAAAAAAAAAAIAAAAADEAAAAAACAAABEAADAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] acetate
0	42607465	CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(COP(=O)(O)OCCN)O	[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] (5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoate	"AAADcfB6OAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCCAACBThgAYCCABABxCI
QCDSCIAAAAAgAAAICIEAAAgDEBIAAQACAAAFkAALAAOIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine
0	9547071	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] (Z)-octadec-9-enoate	"AAADcfB6OAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCCAACBThgAYCCABABxCI
QCDSCIAAAAAgAAAICIEAAAgDEBIAAQACAAAFkAALAAOIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine
1	58177709	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])O	2-azaniumylethyl [(2R)-2-hydroxy-3-[(Z)-octadec-9-enoyl]oxypropyl] phosphate	"AAADcfB6OAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCCAACBThgAYCCABABxCI
QCDSCIAAAAAgAAAICIEAAAgDEBIAAQACAAAFkAALAAOIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1-18:1-lysoPE
2	101048331	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCCN)O	2-aminoethyl [(2R)-2-hydroxy-3-[(Z)-octadec-9-enoyl]oxypropyl] phosphate	"AAADcfB6OAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCCAACBThgAYCCABABxCI
QCDSCIAAAAAgAAAICIEAAAgDEBIAAQACAAAFkAALAAOIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1-Oleoyl-sn-glycero-3-phosphoethanolamine
0	58177710	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])O	2-azaniumylethyl [(2R)-3-hexadecanoyloxy-2-hydroxypropyl] phosphate	"AAADcfB6OAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCCAACBThgAYCCABABxAI
QACQCIAAAAAAAAAAAIEAAAADEBIAAAACAAAFEAADAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1-Palmitoyl-sn-glycero-3-phosphoethanolamine
0	118797970	C1=CC=C(C(=C1)C(=O)CC(=O)[O-])N	3-(2-aminophenyl)-3-oxopropanoate	"AAADccByMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAQAAAADAyBmAAwyIBAAACI
AqTSSACCAAAkAgAIiAEAZMgIID6IlZGAIYBksAAIyceY2aGeAAAAAAACAAAAAAAAAAQAAAAAAAAA
AA=="	2-Aminobenzoylacetate
0	444493	CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] ethanethioate	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH8L/MFxio
QQdxdIKAgC0RELABUKFoVBCDWBpAyEAeRAgPFgLzACDyMAIJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Acetyl coenzyme A
1	45266541	CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O	[(2R,3S,4R,5R)-2-[[[[(3R)-4-[[3-(2-acetylsulfanylethylamino)-3-oxopropyl]amino]-3-hydroxy-2,2-dimethyl-4-oxobutoxy]-oxidophosphoryl]oxy-oxidophosphoryl]oxymethyl]-5-(6-aminopurin-9-yl)-4-hydroxyoxolan-3-yl] phosphate	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH8L/MFxio
QQdxdIKAgC0RELABUKFoVBCDWBpAyEAeRAgPFgLzACDyMAIJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	acetyl-CoA(4-)
2	16218870	[Li+].[Li+].[Li+].CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)[O-])O	trilithium;[(2R,3S,4R,5R)-2-[[[[(3R)-4-[[3-(2-acetylsulfanylethylamino)-3-oxopropyl]amino]-3-hydroxy-2,2-dimethyl-4-oxobutoxy]-oxidophosphoryl]oxy-oxidophosphoryl]oxymethyl]-5-(6-aminopurin-9-yl)-4-hydroxyoxolan-3-yl] hydrogen phosphate	"AAADcfx7vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH8L/MFxio
QQdxdIKAgC0RELABUKFoVBCDWBpAyEAeRAgPFgLzACDyMAIJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Acetyl coenzyme A lithium salt
3	25113635	CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)[O-])O	[(2R,3S,4R,5R)-2-[[[[(3R)-4-[[3-(2-acetylsulfanylethylamino)-3-oxopropyl]amino]-3-hydroxy-2,2-dimethyl-4-oxobutoxy]-oxidophosphoryl]oxy-oxidophosphoryl]oxymethyl]-5-(6-aminopurin-9-yl)-4-hydroxyoxolan-3-yl] hydrogen phosphate	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH8L/MFxio
QQdxdIKAgC0RELABUKFoVBCDWBpAyEAeRAgPFgLzACDyMAIJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	[(2R,3S,4R,5R)-2-[[[[(3R)-4-[[3-(2-acetylsulfanylethylamino)-3-oxopropyl]amino]-3-hydroxy-2,2-dimethyl-4-oxobutoxy]-oxidophosphoryl]oxy-oxidophosphoryl]oxymethyl]-5-(6-aminopurin-9-yl)-4-hydroxyoxolan-3-yl] hydrogen phosphate
0	56835784	CC(C(C(=O)O)NC(=O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)O	(2S,3R)-2-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxycarbonylamino]-3-hydroxybutanoic acid	"AAADceBzvAIAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgAQCCAACDzhlwYH+L/MFxCo
QQbxfICAgC0REKABUKGoVBGDWBZAyGAeRAgPNgLTACDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	L-threonylcarbamoyladenylate
0	9905162	CC1CC(C2C(C(C=CC2=C1)C)CCC3CC(CC(=O)O3)O)O	(4R,6R)-6-[2-[(1S,2S,6R,8S,8aR)-8-hydroxy-2,6-dimethyl-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]ethyl]-4-hydroxyoxan-2-one	"AAADceB4OAAAAAAAAAAAAAAAAAAAAAAAAAAkQIAAAAAAAACAAAAAGgAACAAADRSggAICCAAABgCI
AiDSCAAAAAAgAAAICAEAAAgIEBYAAQACQAAF4AAIgAOIzPDOgAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Monacolin J
0	9840816	CC1CC(C2C(C(C=CC2=C1)C)CCC(CC(CC(=O)O)O)O)O	(3R,5R)-7-[(1S,2S,6R,8S,8aR)-8-hydroxy-2,6-dimethyl-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-3,5-dihydroxyheptanoic acid	"AAADceB4OAAAAAAAAAAAAAAAAAAAAAAAAAAgQAAAAAAAAACAAAAAGgAACAAADRSggAICCAAAAgCI
AiDSCAAAAAAgAAAICAEAAAgIEBYAAQAAQAAF4AAIgAOI7PTOgAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	monacolin J acid
0	3082227	CCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] tetracosanethioate	"AAADcfB/vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH8L/MFxio
QQdxdIKAgC0RELABUKFoVBCDWBpgyEAeRAgPFgLzACH6uIKJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Tetracosanoyl-CoA
0	168166	CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] docosanethioate	"AAADcfB/vgNAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgB+AAAHgQQCCAADhzl1waH8L/MFxio
QQdxdIKAgC0RELABUKFoVBCDWBpgyEAeRAgPFgLzACH6uIKJAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Behenyl-coenzyme A
