	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
3	146159154	CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)OC1(CCC(C)COC9C(C(C(C(O9)CO)O)O)O)O	2-[5-hydroxy-6-(hydroxymethyl)-2-[[(6R,9S,13R)-6-hydroxy-7,9,13-trimethyl-6-[3-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAaIAAAA0aJEiAAASAGCAAAAAGgAACAAADxSwgAMCCAAABgCA
AiBCAAAAAAAgAAAACAAAAAgREAIAAQAiQAAFwAAPAAPA4PwPgAAAAAAAAADAAAQAACAAAYAADAAA
AA=="	2-[5-hydroxy-6-(hydroxymethyl)-2-[[(6R,9S,13R)-6-hydroxy-7,9,13-trimethyl-6-[3-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol
4	54609052	CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)OC1(CCC(C)COC9C(C(C(C(O9)CO)O)O)O)O	2-[5-hydroxy-6-(hydroxymethyl)-2-[[(1S,2S,4S,6R,7S,8R,9S,12S,13R,16S)-6-hydroxy-7,9,13-trimethyl-6-[(3R)-3-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAaIAAAA0aJEiAAASAGCAAAAAGgAACAAADxSwgAMCCAAABgCA
AiBCAAAAAAAgAAAACAAAAAgREAIAAQAiQAAFwAAPAAPA4PwPgAAAAAAAAADAAAQAACAAAYAADAAA
AA=="	2-[5-hydroxy-6-(hydroxymethyl)-2-[[(1S,2S,4S,6R,7S,8R,9S,12S,13R,16S)-6-hydroxy-7,9,13-trimethyl-6-[(3R)-3-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol
5	90659367	CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)OC1(CCC(C)COC9C(C(C(C(O9)CO)O)O)O)O	(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5R,6R)-5-hydroxy-6-(hydroxymethyl)-2-[[(1S,2S,4S,6R,7S,9S,12S,13R,16S)-6-hydroxy-7,9,13-trimethyl-6-[(3R)-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAaIAAAA0aJEiAAASAGCAAAAAGgAACAAADxSwgAMCCAAABgCA
AiBCAAAAAAAgAAAACAAAAAgREAIAAQAiQAAFwAAPAAPA4PwPgAAAAAAAAADAAAQAACAAAYAADAAA
AA=="	(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5R,6R)-5-hydroxy-6-(hydroxymethyl)-2-[[(1S,2S,4S,6R,7S,9S,12S,13R,16S)-6-hydroxy-7,9,13-trimethyl-6-[(3R)-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol
6	118701247	CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)OC1(CCC(C)COC9C(C(C(C(O9)CO)O)O)O)O	(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5R,6R)-5-hydroxy-6-(hydroxymethyl)-2-[[(2S,4S,6R,7S,8R,9S,12S,13R,16S)-6-hydroxy-7,9,13-trimethyl-6-[(3R)-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAaIAAAA0aJEiAAASAGCAAAAAGgAACAAADxSwgAMCCAAABgCA
AiBCAAAAAAAgAAAACAAAAAgREAIAAQAiQAAFwAAPAAPA4PwPgAAAAAAAAADAAAQAACAAAYAADAAA
AA=="	Proto-Gracillin
7	129649655	CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)OC1(CCC(C)COC9C(C(C(C(O9)CO)O)O)O)O	(2R,3R,4S,5R,6S)-2-[(3R,4S,5R,6R)-5-hydroxy-6-(hydroxymethyl)-2-[[(1S,4R,7R,8S,9S,12R)-6-hydroxy-7,9,13-trimethyl-6-[3-methyl-4-[(2R,3S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]-4-[(3S,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAaIAAAA0aJEiAAASAGCAAAAAGgAACAAADxSwgAMCCAAABgCA
AiBCAAAAAAAgAAAACAAAAAgREAIAAQAiQAAFwAAPAAPA4PwPgAAAAAAAAADAAAQAACAAAYAADAAA
AA=="	(2R,3R,4S,5R,6S)-2-[(3R,4S,5R,6R)-5-hydroxy-6-(hydroxymethyl)-2-[[(1S,4R,7R,8S,9S,12R)-6-hydroxy-7,9,13-trimethyl-6-[3-methyl-4-[(2R,3S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]-4-[(3S,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol
8	134715195	CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)OC1(CCC(C)COC9C(C(C(C(O9)CO)O)O)O)O	(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5S,6R)-5-hydroxy-6-(hydroxymethyl)-2-[[(1S,2S,4S,6R,7S,8R,9S,12S,13R,16S)-6-hydroxy-7,9,13-trimethyl-6-[(3R)-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAaIAAAA0aJEiAAASAGCAAAAAGgAACAAADxSwgAMCCAAABgCA
AiBCAAAAAAAgAAAACAAAAAgREAIAAQAiQAAFwAAPAAPA4PwPgAAAAAAAAADAAAQAACAAAYAADAAA
AA=="	(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5S,6R)-5-hydroxy-6-(hydroxymethyl)-2-[[(1S,2S,4S,6R,7S,8R,9S,12S,13R,16S)-6-hydroxy-7,9,13-trimethyl-6-[(3R)-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol
0	71581001	CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)OC19CCC(O9)(C)COC1C(C(C(C(O1)CO)O)O)O	(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5S,6R)-4-hydroxy-6-(hydroxymethyl)-2-[(1S,2S,4S,5'S,6S,7S,8R,9S,12S,13R,16S)-5',7,9,13-tetramethyl-5'-[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]spiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2'-oxolane]-16-yl]oxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAaJEAAA0aJEiAAASAGCAAAAAGgAACAAAD1SwgAMCCAAABgCA
AiBCAAAAAAAgAAAACAAAAAgREAIAAQAiQAAFwAAPAAPA4PwPgAAAAAAAAADAAAQAACAAAYAADAAA
AA=="	Avenacoside A
0	71581002	CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)OC11CCC(O1)(C)COC1C(C(C(C(O1)CO)O)O)O	(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5S,6R)-5-[(2S,3R,4S,5R,6R)-3,5-dihydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-4-hydroxy-6-(hydroxymethyl)-2-[(1S,2S,4S,5'S,6S,7S,8R,9S,12S,13R,16S)-5',7,9,13-tetramethyl-5'-[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]spiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2'-oxolane]-16-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAaJEAAA0aJEiQAASAGCAAAAAGgAACAAAD1SwgAMCCAAABgCA
AiBCAAAAAAAgAAAACAAAAAgREAIAAQAiQAAFwAAPAAPA4PwPgAAAAAAAAADAAAQAACAAAYAADAAA
AA=="	Avenacoside B
0	181215	CCCCCCOC1C(C(C(C(O1)CO)O)O)O	(2R,3R,4S,5S,6R)-2-hexoxy-6-(hydroxymethyl)oxane-3,4,5-triol	"AAADceBwOAAAAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAGgAACAAACBSwgAMCCAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Hexyl beta-D-glucopyranoside
0	62852	CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O	(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-octoxyoxane-3,4,5-triol	"AAADceBwOAAAAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAGgAACAAACBSwgAMCCAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHA4KwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Octyl beta-D-glucopyranoside
0	65080	C1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O	(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-phenoxyoxane-3,4,5-triol	"AAADceBwOAAAAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAGgAACAAACBSwkAMwDoAABgCA
ACBCAAACCAAgIAAIiAAGCIgdNiKEMRqieCClwBEPqAfAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Phenyl beta-D-glucopyranoside
0	102444965	CC1C2C(CC3C2(CCC4C3CC(C5C4(CCC(C5)O)C)OC6C(C(C(C(O6)C)O)OC7C(C(C(C(O7)C)O)O)O)O)C)OC1(CCC(C)COC8C(C(C(C(O8)CO)O)O)O)O	(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5R,6R)-2-[[(1R,2S,4S,7S,8R,9S,12S,13R,16S,18S,19S)-6,16-dihydroxy-7,9,13-trimethyl-6-[(3S)-3-methyl-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosan-19-yl]oxy]-3,5-dihydroxy-6-methyloxan-4-yl]oxy-6-methyloxane-3,4,5-triol	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAaIAAAA0aNECAAASAGDAAAAAGgAACAAADxSwgAMCCAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHA4PwPgAAAAAAAAADAAAYAADAAAYAADAAA
AA=="	(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5R,6R)-2-[[(1R,2S,4S,7S,8R,9S,12S,13R,16S,18S,19S)-6,16-dihydroxy-7,9,13-trimethyl-6-[(3S)-3-methyl-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosan-19-yl]oxy]-3,5-dihydroxy-6-methyloxan-4-yl]oxy-6-methyloxane-3,4,5-triol
1	131753157	CC1C2C(CC3C2(CCC4C3CC(C5C4(CCC(C5)O)C)OC6C(C(C(C(O6)C)O)OC7C(C(C(C(O7)C)O)O)O)O)C)OC1(CCC(C)COC8C(C(C(C(O8)CO)O)O)O)O	2-[2-[[6,16-dihydroxy-7,9,13-trimethyl-6-[3-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosan-19-yl]oxy]-3,5-dihydroxy-6-methyloxan-4-yl]oxy-6-methyloxane-3,4,5-triol	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAaIAAAA0aNECAAASAGDAAAAAGgAACAAADxSwgAMCCAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHA4PwPgAAAAAAAAADAAAYAADAAAYAADAAA
AA=="	Torvoside A
0	70697829	CC1C2C(CC3C2(CCC4C3CC(C5C4(CCC(=O)C5)C)OC6C(C(C(C(O6)C)O)OC7C(C(C(C(O7)C)O)O)O)O)C)OC1(CCC(C)COC8C(C(C(C(O8)CO)O)O)O)O	(1R,2S,4S,6R,7S,8R,9S,12S,13R,18S,19S)-19-[(2R,3R,4S,5R,6R)-3,5-dihydroxy-6-methyl-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-6-hydroxy-7,9,13-trimethyl-6-[(3S)-3-methyl-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosan-16-one	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAaIAAAA0aNECAAASAGDAAAAAGgAACAAADxSwgAMCCAAABgAI
AIAQAAAAAAAAAAAAAAEAAAAREBIAAAAiQAAFAAAHAAHK6PyPgAAAAAAAAADAAAYAADAAAYAADAAA
AA=="	Torvoside H
